,Unnamed: 0,Character,Gender,Alive?,Title,Forename,Surname,Old Surname,Alias,Character_clean
1231,1883,lewis lanster,M,A,,lewis,lanster,,,lewis lanster
1232,298,lewyn martell,M,D,Prince,lewyn,martell,,,lewyn martell
1233,1192,lewys,M,A,,lewys,,,the fishwife,lewys
1234,316,lewys lydden,M,U,Lord,lewys,lydden,,,lewys lydden
1235,1556,lewys piper,M,A,,lewys,piper,,little lew,lewys piper
1236,1714,leyla cupps,F,A,,leyla,cupps,hightower,,leyla cupps
1237,394,leyton hightower,M,A,Lord,leyton,hightower,,,leyton hightower
1238,186,lharys,M,D,,lharys,,,,lharys
1239,1291,lia tyrell,F,A,Lady,lia,tyrell,serry,,lia tyrell
1240,1735,liane vance,F,A,,liane,vance,,,liane vance
1241,1042,lister,M,D,,lister,,,,lister
1242,451,lollys stokeworth,F,A,,lollys,stokeworth,,,lollys stokeworth
1243,736,lomas estermont,M,A,Ser,lomas,estermont,,,lomas estermont
1244,1786,lomas longstrider,M,D,,lomas,longstrider,,,lomas longstrider
1245,449,lommy,M,D,,lommy,,,greenhands,lommy
1246,2350,longleaf,M,H,,longleaf,,,the lionslayer,longleaf
1247,2010,longwater pyke,M,A,,longwater,pyke,,,longwater pyke
1248,104,loras tyrell,M,U,Ser,loras,tyrell,,knight of flowers,loras tyrell
1249,1666,lorcas,M,A,,lorcas,,,,lorcas
1250,90,loren,M,D,King,loren,,,of the rock,loren
1251,566,lorent caswell,M,A,Lord,lorent,caswell,,,lorent caswell
1252,2085,lorent lorch,M,A,Ser,lorent,lorch,,,lorent lorch
1253,2283,lorent marbrand,M,H,Ser,lorent,marbrand,,,lorent marbrand
1254,1311,lorent tyrell,M,A,,lorent,tyrell,,,lorent tyrell
1255,2402,loreth lansdale,M,H,Ser,loreth,lansdale,,,loreth lansdale
1256,1275,loreza sand,F,A,,loreza,sand,,,loreza sand
1257,2119,lorimas mudd,M,A,,lorimas,mudd,,,lorimas mudd
1258,1447,lorimer,M,D,Ser,lorimer,,,the belly,lorimer
1259,1205,lormelle,M,U,,lormelle,,,long lance,lormelle
1260,634,lorren,M,D,,lorren,,,black lorren,lorren
1261,1896,lorren longaxe,M,A,,lorren,longaxe,,,lorren longaxe
1262,859,lothar frey,M,A,,lothar,frey,,lame lothar,lothar frey
1263,245,lothar mallery,M,D,Lord,lothar,mallery,,,lothar mallery
1264,1590,lotho lornel,M,A,,lotho,lornel,,,lotho lornel
1265,175,lothor brune,M,A,,lothor,brune,,,lothor brune
1266,1798,loyal spear,M,D,,loyal spear,,,,loyal spear
1267,1443,lucamore strong,M,D,Ser,lucamore,strong,,lucamore the lusty,lucamore strong
1268,640,lucan,M,D,,lucan,,,,lucan
1269,1560,lucantine woodwright,M,A,Ser,lucantine,woodwright,,,lucantine woodwright
1270,567,lucas blackwood,M,D,,lucas,blackwood,,,lucas blackwood
1271,1426,lucas codd,M,A,,lucas,codd,,left-hand lucas,lucas codd
1272,1693,lucas corbray,M,A,Ser,lucas,corbray,,,lucas corbray
1273,2198,lucas inchfield,M,H,Ser,lucas,inchfield,,longinch,lucas inchfield
1274,1370,lucas lothston,M,D,Lord,lucas,lothston,,the pander,lucas lothston
1275,2258,lucas nayland,M,H,Ser,lucas,nayland,,,lucas nayland
1276,1048,lucas roote,M,D,,lucas,roote,,,lucas roote
1277,1310,lucas tyrell,M,A,,lucas,tyrell,,,lucas tyrell
1278,2310,lucerys velaryon,M,H,Prince,lucerys,velaryon,,little luke strong/luke,lucerys velaryon
1279,830,lucias vypren,M,A,,lucias,vypren,,,lucias vypren
1280,1504,lucifer hardy,M,D,Lord,lucifer,hardy,,,lucifer hardy
1281,1886,lucifer long,M,A,Ser,lucifer,long,,,lucifer long
1282,1691,lucimore botley,M,A,,lucimore,botley,,,lucimore botley
1283,1253,lucion lannister,M,A,Ser,lucion,lannister,,,lucion lannister
1284,1523,luco prestayn,M,A,,luco,prestayn,,,luco prestayn
1285,949,lucos chyttering,M,A,Lord,lucos,chyttering,,little lucos,lucos chyttering
1286,1108,luke,M,A,,luke,,,likely luke,luke
1287,1942,luke,M,A,,luke,,,of longtown,luke
1288,1229,lum,M,A,,lum,,,,lum
1289,971,lump,M,D,,lump,,,varamyr sixskins,lump
1290,2346,luthor largent,M,H,Ser,luthor,largent,,,luthor largent
1291,928,luthor tyrell,M,D,Lord,luthor,tyrell,,father of mace,luthor tyrell
1292,1288,luthor tyrell,M,D,Ser,luthor,tyrell,,son of moryn,luthor tyrell
1293,1292,luthor tyrell,M,A,,luthor,tyrell,,son of theodore,luthor tyrell
1294,1929,luton,M,D,,luton,,,,luton
1295,1758,lyanna mormont,F,A,,lyanna,mormont,,,lyanna mormont
1296,48,lyanna stark,F,D,,lyanna,stark,,,lyanna stark
1297,548,lyessa flint,F,A,Lady,lyessa,flint,,,lyessa flint
1298,1260,lyle crakehall,M,A,Ser,lyle,crakehall,,strongboar,lyle crakehall
1299,2285,lyman beesbury,M,H,Lord,lyman,beesbury,,,lyman beesbury
1300,740,lyman darry,M,D,,lyman,darry,,,lyman darry
1301,1130,lymond goodbrook,M,A,Lord,lymond,goodbrook,,,lymond goodbrook
1302,989,lymond lychester,M,A,Lord,lymond,lychester,,,lymond lychester
1303,2412,lymond mallister,M,H,Lord,lymond,mallister,,,lymond mallister
1304,2038,lymond pease,M,A,,lymond,pease,,,lymond pease
1305,623,lymond vikary,M,A,Ser,lymond,vikary,,,lymond vikary
1306,194,lyn corbray,M,A,Ser,lyn,corbray,,,lyn corbray
1307,475,lync,M,U,,lync,,,,lync
1308,518,lynesse mormont,F,A,,lynesse,mormont,hightower,,lynesse mormont
1309,641,lyonel,M,U,Ser,lyonel,,,,lyonel
1310,2128,lyonel baratheon,M,H,Ser,lyonel,baratheon,,,lyonel baratheon
1311,2398,lyonel bentley,M,H,Ser,lyonel,bentley,,,lyonel bentley
1312,1217,lyonel corbray,M,A,Lord,lyonel,corbray,,,lyonel corbray
1313,1250,lyonel frey,M,A,Ser,lyonel,frey,,,lyonel frey
1314,2413,lyonel strong,M,H,Lord,lyonel,strong,,,lyonel strong
1315,1309,lyonel tyrell,M,A,,lyonel,tyrell,,son of leo,lyonel tyrell
1316,1962,lyra mormont,F,A,,lyra,mormont,,,lyra mormont
1317,29,lysa arryn,F,D,Lady,lysa,arryn,tully,,lysa arryn
1318,1299,lysa tyrell,F,A,Lady,lysa,tyrell,meadows,,lysa tyrell
1319,1855,lysono maar,M,A,,lysono,maar,,,lysono maar
1320,829,lythene vypren,F,A,Lady,lythene,vypren,frey,,lythene vypren
1321,117,mace tyrell,M,A,Lord,mace,tyrell,,,mace tyrell
1322,1177,mad axe,M,F,,mad axe,,,,mad axe
1323,1403,maddy,F,A,,maddy,,,fat maddy,maddy
1324,124,maege mormont,F,A,Lady,maege,mormont,,,maege mormont
1325,786,maegelle vance,F,D,,maegelle,vance,frey,,maegelle vance
1326,103,maegor i targaryen,M,D,King,maegor,targaryen,,the cruel,maegor i targaryen
1327,133,maekar i targaryen,M,D,King,maekar,targaryen,,,maekar i targaryen
1328,2315,maelor targaryen,M,H,Prince,maelor,targaryen,,,maelor targaryen
1329,1204,maelys i blackfyre,M,D,,maelys,blackfyre,,maelys the monstrous,maelys i blackfyre
1330,1061,maerie,F,D,,maerie,,,the whore,maerie
1331,113,maester aemon,M,D,Maester,aemon,,targaryen,,maester aemon
1332,711,maester ballabar,M,A,Maester,ballabar,,,,maester ballabar
1333,1141,maester brenett,M,A,Maester,brenett,,,,maester brenett
1334,418,maester caleotte,M,A,Maester,caleotte,,,,maester caleotte
1335,2173,maester cerrick,M,H,Maester,cerrick,,,,maester cerrick
1336,134,maester colemon,M,A,Maester,colemon,,,,maester colemon
1337,431,maester cressen,M,D,Maester,cressen,,,,maester cressen
1338,366,maester creylen,M,A,Maester,creylen,,,,maester creylen
1339,1422,maester denestan,M,U,Maester,denestan,,,,maester denestan
1340,957,maester erreck,M,A,Maester,erreck,,,,maester erreck
1341,533,maester frenken,M,A,Maester,frenken,,,,maester frenken
1342,389,maester gormon,M,A,Maester,gormon,,tyrell,,maester gormon
1343,1555,maester gulian,M,A,Maester,gulian,,,,maester gulian
1344,1231,maester harmune,M,A,Maester,harmune,,,,maester harmune
1345,1537,maester helliweg,M,A,Maester,helliweg,,,,maester helliweg
1346,1949,maester henly,M,A,Maester,henly,,,,maester henly
1347,2405,maester hunnimore,M,H,Maester,hunnimore,,,,maester hunnimore
1348,1424,maester joseran,M,A,Maester,joseran,,,,maester joseran
1349,735,maester jurne,M,A,Maester,jurne,,,,maester jurne
1350,1644,maester kedry,M,D,Maester,kedry,,,,maester kedry
1351,2008,maester kerwin,M,D,Maester,kerwin,,,,maester kerwin
1352,665,maester kym,M,D,Maester,kym,,,,maester kym
1353,390,maester lomys,M,A,Maester,lomys,,,,maester lomys
1354,2273,maester lothar,M,H,Maester,lothar,,,,maester lothar
1355,21,maester luwin,M,D,Maester,luwin,,,,maester luwin
1356,1947,maester medrick,M,A,Maester,medrick,,,,maester medrick
1357,1293,maester medwick,M,A,Maester,medwick,,tyrell,,maester medwick
1358,2244,maester melaquin,M,H,Maester,melaquin,,,,maester melaquin
1359,893,maester melwys,M,A,Maester,melwys,,rivers,,maester melwys
1360,939,maester mullin,M,A,Maester,mullin,,,,maester mullin
1361,1351,maester murenmure,M,A,Maester,murenmure,,,,maester murenmure
1362,1361,maester myles,M,A,Maester,myles,,,,maester myles
1363,1302,maester normund,M,A,Maester,normund,,tyrell,,maester normund
1364,2370,maester norren,M,H,Maester,norren,,,,maester norren
1365,760,maester omer,M,A,Maester,omer,,florent,,maester omer
1366,432,maester pylos,M,A,Maester,pylos,,,,maester pylos
1367,516,maester qalen,M,D,Maester,qalen,,,,maester qalen
1368,1948,maester rhodry,M,A,Maester,rhodry,,,,maester rhodry
1369,1318,maester roone,M,A,Maester,roone,,,,maester roone
1370,1829,maester theomore,M,A,Maester,theomore,,lannister,,maester theomore
1371,1379,maester thomax,M,D,Maester,thomax,,,,maester thomax
1372,615,maester tothmure,M,D,Maester,tothmure,,,,maester tothmure
1373,956,maester turquin,M,A,Maester,turquin,,,,maester turquin
1374,1930,maester uthor,M,U,Maester,uthor,,,,maester uthor
1375,344,maester vyman,M,A,Maester,vyman,,,,maester vyman
1376,1950,maester walys,M,D,Maester,walys,,flowers,,maester walys
1377,517,maester wendamyr,M,A,Maester,wendamyr,,,,maester wendamyr
1378,883,maester willamen,M,A,Maester,willamen,,frey,,maester willamen
1379,2165,maester yormwell,M,H,Maester,yormwell,,,,maester yormwell
1380,2112,maezon zo rhaezn,M,A,,maezon,zo rhaezn,,,maezon zo rhaezn
1381,970,mag mar tun doh weg,M,D,,mag,mar tun doh weg,,mag the mighty,mag mar tun doh weg
1382,1435,maggy,F,U,,maggy,,,the frog,maggy
1383,33,magister illyrio mopatis,M,A,Magister,illyrio,mopatis,,,magister illyrio mopatis
1384,1751,magister ordello,M,D,Magister,ordello,,,,magister ordello
1385,309,mago,M,U,,mago,,,,mago
1386,1871,malazza,F,A,,malazza,,,girl general,malazza
1387,474,malcolm,M,U,Ser,malcolm,,,,malcolm
1388,1974,malegorn,M,A,Ser,malegorn,,,of redpool,malegorn
1389,525,mallador locke,M,D,Ser,mallador,locke,,,mallador locke
1390,554,malliard,M,A,,malliard,,,,malliard
1391,326,mallor,M,U,,mallor,,,the dornishman,mallor
1392,2265,mallor,M,H,Ser,mallor,,,,mallor
1393,2030,malo jayn,M,A,,malo,jayn,,,malo jayn
1394,1710,malora hightower,F,A,,malora,hightower,,the mad maid,malora hightower
1395,854,malwyn frey,M,A,,malwyn,frey,,,malwyn frey
1396,4,mance rayder,M,A,King,mance,rayder,,king-beyond-the-wall,mance rayder
1397,2305,manderly,M,H,Lord,?,manderly,,of the blacks,manderly
1398,261,mandon moore,M,D,Ser,mandon,moore,,,mandon moore
1399,2134,manfred dondarrion,M,H,Ser,manfred,dondarrion,,,manfred dondarrion
1400,2219,manfred lothston,M,H,,manfred,lothston,,,manfred lothston
1401,1360,manfrey martell,M,A,Ser,manfrey,martell,,,manfrey martell
1402,1371,manfryd lothston,M,D,,manfryd,lothston,,,manfryd lothston
1403,2048,manfryd merlyn,M,A,,manfryd,merlyn,,,manfryd merlyn
1404,2345,manfryd mooton,M,H,Lord,manfryd,mooton,,,manfryd mooton
1405,1584,manfryd yew,M,A,Ser,manfryd,yew,,,manfryd yew
1406,1771,manly stokeworth,M,U,,manly,stokeworth,,,manly stokeworth
1407,609,marei,F,A,,marei,,,,marei
1408,147,margaery tyrell,F,A,Lady,margaery,tyrell,,,margaery tyrell
1409,2001,marghaz zo loraq,M,A,,marghaz,zo loraq,,,marghaz zo loraq
1410,1255,margot peake,F,A,,margot,peake,lannister,,margot peake
1411,788,marianne vance,F,A,,marianne,vance,,,marianne vance
1412,501,maric seaworth,M,D,,maric,seaworth,,,maric seaworth
1413,157,marillion,M,D,,marillion,,,,marillion
1414,2016,maris,F,A,,maris,,,black maris,maris
1415,846,marissa frey,F,A,,marissa,frey,,,marissa frey
1416,842,mariya frey,F,A,Lady,mariya,frey,darry,,mariya frey
1417,573,mark mullendore,M,A,Ser,mark,mullendore,,,mark mullendore
1418,219,mark ryswell,M,D,Ser,mark,ryswell,,,mark ryswell
1419,1828,marlon manderly,M,A,Ser,marlon,manderly,,,marlon manderly
1420,636,maron botley,M,A,,maron,botley,,old botley/fishwhiskers,maron botley
1421,402,maron greyjoy,M,D,,maron,greyjoy,,,maron greyjoy
1422,1442,maron martell,M,D,Prince,maron,martell,,,maron martell
1423,1244,maron volmark,M,A,Lord,maron,volmark,,,maron volmark
1424,2390,marq ambrose,M,H,,marq,ambrose,,,marq ambrose
1425,1789,marq grafton,M,D,,marq,grafton,,,marq grafton
1426,1852,marq mandrake,M,A,,marq,mandrake,,,marq mandrake
1427,243,marq piper,M,A,Ser,marq,piper,,,marq piper
1428,1799,marselen,M,A,,marselen,,,,marselen
1429,791,marsella frey,F,D,,marsella,frey,waynwood,,marsella frey
1430,2404,marston waters,M,H,Ser,marston,waters,,,marston waters
1431,2430,martell,M,H,Prince,?,martell,,in 112 ac,martell
1432,216,martyn cassel,M,D,,martyn,cassel,,,martyn cassel
1433,353,martyn lannister,M,A,,martyn,lannister,,,martyn lannister
1434,1719,martyn mullendore,M,A,Lord,martyn,mullendore,,,martyn mullendore
1435,173,martyn rivers,M,U,,martyn,rivers,,,martyn rivers
1436,773,marwyn belmore,M,A,Ser,marwyn,belmore,,,marwyn belmore
1437,2083,mary mertyns,F,A,Lady,mary,mertyns,,,mary mertyns
1438,504,marya seaworth,F,A,,marya,seaworth,,,marya seaworth
1439,152,masha heddle,F,D,,masha,heddle,,,masha heddle
1440,914,maslyn,M,D,,maslyn,,,,maslyn
1441,2136,matarys targaryen,M,H,Prince,matarys,targaryen,,the even younger prince,matarys targaryen
1442,866,mathis frey,M,A,,mathis,frey,,,mathis frey
1443,144,mathis rowan,M,A,Lord,mathis,rowan,,,mathis rowan
1444,649,mathos mallarawan,M,A,,mathos,mallarawan,,,mathos mallarawan
1445,435,matrice,F,A,,matrice,,,,matrice
1446,1052,matt,M,D,,matt,,,little matt,matt
1447,227,matthar,M,A,,matthar,,,ser loon,matthar
1448,502,matthos seaworth,M,D,,matthos,seaworth,,,matthos seaworth
1449,981,mawney,M,U,,mawney,,,,mawney
1450,988,maynard,M,D,Ser,maynard,,,,maynard
1451,2105,maynard holt,M,A,Ser,maynard,holt,,,maynard holt
1452,2240,maynard plumm,M,H,Ser,maynard,plumm,,,maynard plumm
1453,1847,mazdhan zo loraq,M,D,,mazdhan,zo loraq,,the magnificent,mazdhan zo loraq
1454,667,mebble,M,U,,mebble,,,pinkeye,mebble
1455,2158,medgar tully,M,H,Lord,medgar,tully,,,medgar tully
1456,273,medger cerwyn,M,D,Lord,medger,cerwyn,,,medger cerwyn
1457,2361,medrick manderly,M,H,,medrick,manderly,,,medrick manderly
1458,559,meera reed,F,A,,meera,reed,,,meera reed
1459,1739,meg,F,A,,meg,,,swampy meg,meg
1460,919,megga tyrell,F,A,,megga,tyrell,,,megga tyrell
1461,1457,meggett,F,F,,meggett,,,,meggett
1462,1749,meha,F,D,,meha,,,,meha
1463,947,meizo mahr,M,A,,meizo,mahr,,,meizo mahr
1464,1533,mela,F,A,,mela,,,,mela
1465,751,melara florent,F,A,Lady,melara,florent,crane,,melara florent
1466,1432,melara hetherspoon,F,D,,melara,hetherspoon,,,melara hetherspoon
1467,768,meldred merlyn,M,A,Lord,meldred,merlyn,,the merlyn,meldred merlyn
1468,799,melesa frey,F,A,,melesa,frey,crakehall,,melesa frey
1469,753,melessa tarly,F,A,Lady,melessa,tarly,florent,,melessa tarly
1470,1163,meliana,F,A,,meliana,,,lady meliana,meliana
1471,443,melisandre,F,A,,melisandre,,,of asshai/melony,melisandre
1472,1988,melissa blackwood,F,D,Lady,melissa,blackwood,,,melissa blackwood
1473,896,mellara rivers,F,A,,mellara,rivers,,,mellara rivers
1474,411,mellario martell,F,A,Lady,mellario,martell,,of norvos,mellario martell
1475,1637,mellei,F,A,,mellei,,,,mellei
1476,1068,melly,F,A,,melly,,,,melly
1477,1603,meralyn,F,A,,meralyn,,,merry,meralyn
1478,926,meredyth crane,F,A,,meredyth,crane,,merry,meredyth crane
1479,2364,meredyth darklyn,F,H,Lady,meredyth,darklyn,,,meredyth darklyn
1480,871,merianne frey,F,A,,merianne,frey,,merry,merianne frey
1481,1881,meris,F,A,,meris,,,pretty meris,meris
1482,1098,merlon crakehall,M,A,Ser,merlon,crakehall,,,merlon crakehall
1483,91,mern,M,D,King,mern,,,of the reach,mern
1484,1287,mern ix gardener,M,D,King,mern,gardener,,,mern ix gardener
1485,1126,mero,M,D,,mero,,,the titan's bastard,mero
1486,1923,merrel,M,A,,merrel,,,,merrel
1487,761,merrell florent,M,A,,merrell,florent,,,merrell florent
1488,461,merrett frey,M,D,,merrett,frey,,,merrett frey
1489,1046,merriman,M,D,,merriman,,,,merriman
1490,1104,merrit,M,A,,merrit,,,merrit o' moontown,merrit
1491,1902,methyso,M,A,,methyso,,,,methyso
1492,1821,mezzara merreq,F,A,,mezzara,merreq,,,mezzara merreq
1493,1467,michael mertyns,M,D,Ser,michael,mertyns,,the white owl,michael mertyns
1494,71,mikken,M,D,,mikken,,,,mikken
1495,1919,miklaz,M,A,,miklaz,,,,miklaz
1496,382,mina redwyne,F,A,Lady,mina,redwyne,tyrell,,mina redwyne
1497,372,minisa tully,F,D,Lady,minisa,tully,whent,,minisa tully
1498,311,mirri maz duur,F,D,,mirri,maz duur,,,mirri maz duur
1499,1004,missandei,F,A,,missandei,,,,missandei
1500,183,mohor,M,D,,mohor,,,,mohor
1501,1320,mollander,M,A,,mollander,,,,mollander
1502,1823,mollono yos dob,M,D,,mollono,yos dob,,,mollono yos dob
1503,1332,mollos,M,A,,mollos,,,,mollos
1504,445,monford velaryon,M,D,Lord,monford,velaryon,,,monford velaryon
1505,1241,monterys velaryon,M,A,Lord,monterys,velaryon,,,monterys velaryon
1506,176,moon boy,M,A,,moon boy,,,,moon boy
1507,2274,mooton,M,H,Lord,?,mooton,,during the second blackfyre rebellion,mooton
1508,1931,moqorro,M,A,,moqorro,,,,moqorro
1509,212,mord,M,A,,mord,,,,mord
1510,1922,morgan,M,A,,morgan,,,,morgan
1511,2241,morgan dunstable,M,H,Ser,morgan,dunstable,,,morgan dunstable
1512,1957,morgan liddle,M,A,,morgan,liddle,,middle liddle,morgan liddle
1513,1651,morgarth,M,A,Ser,morgarth,,,the merry,morgarth
1514,1874,morghaz zo zherzyn,M,A,,morghaz,zo zherzyn,,the drunken conqueror,morghaz zo zherzyn
1515,99,morgil,M,D,Ser,morgil,,,,morgil
1516,2012,morgo,M,U,,morgo,,,,morgo
1517,1581,moribald chester,M,A,Lord,moribald,chester,,,moribald chester
1518,2027,morna,F,A,,morna,,,white mask,morna
1519,442,morosh,M,A,,morosh,,,the myrman,morosh
1520,1636,morra,F,A,,morra,,,,morra
1521,92,morrec,M,D,,morrec,,,,morrec
1522,454,morros slynt,M,A,,morros,slynt,,,morros slynt
1523,1091,mors manwoody,M,A,,mors,manwoody,,,mors manwoody
1524,408,mors martell,M,D,Lord,mors,martell,,,mors martell
1525,541,mors umber,M,A,,mors,umber,,crowfood,mors umber
1526,2259,mortimer boggs,M,H,Ser,mortimer,boggs,,,mortimer boggs
1527,225,morton waynwood,M,A,Ser,morton,waynwood,,,morton waynwood
1528,872,morya brax,F,A,Lady,morya,brax,frey,,morya brax
1529,388,moryn tyrell,M,A,Ser,moryn,tyrell,,,moryn tyrell
1530,1795,mossador,M,D,,mossador,,,,mossador
1531,1744,mother mole,F,U,,?,,,mother mole,mother mole
1532,1045,mudge,M,D,,mudge,,,,mudge
1533,2186,mudge,F,H,,mudge,,,,mudge
1534,2328,mullendore,M,H,Lord,?,mullendore,,of the blacks,mullendore
1535,1155,mully,M,A,,mully,,,,mully
1536,553,munciter,M,A,,munciter,,,,munciter
1537,974,munda,F,A,,munda,,,daughter of tormund,munda
1538,496,murch,M,D,,murch,,,,murch
1539,2381,mushroom,M,H,,mushroom,,,,mushroom
1540,192,mya stone,F,A,,mya,stone,,,mya stone
1541,95,mycah,M,D,,mycah,,,,mycah
1542,193,mychel redfort,M,A,,mychel,redfort,,,mychel redfort
1543,782,mylenda frey,F,A,,mylenda,frey,caron,,mylenda frey
1544,648,myles,M,D,,myles,,,,myles
1545,1090,myles manwoody,M,A,Ser,myles,manwoody,,,myles manwoody
1546,941,myles mooton,M,D,Ser,myles,mooton,,,myles mooton
1547,1148,myles smallwood,M,D,,myles,smallwood,,,myles smallwood
1548,1850,myles toyne,M,D,,myles,toyne,,blackheart,myles toyne
1549,774,myranda royce,F,A,,myranda,royce,,randa,myranda royce
1550,52,myrcella baratheon,F,A,Princess,myrcella,baratheon,,,myrcella baratheon
1551,1245,myre,M,A,Lord,?,myre,,,myre
1552,1094,myria jordayne,F,A,,myria,jordayne,,,myria jordayne
1553,410,myriah martell,F,A,Princess,myriah,martell,,,myriah martell
1554,364,myrielle lannister,F,A,,myrielle,lannister,,,myrielle lannister
1555,1861,myrio myrakis,M,A,,myrio,myrakis,,,myrio myrakis
1556,1617,myrmello,M,A,,myrmello,,,,myrmello
1557,1953,myrtle,F,D,,myrtle,,,,myrtle
1558,2378,mysaria,F,H,Lady,mysaria,,,,mysaria
1559,98,naerys targaryen,F,D,Queen,naerys,targaryen,,,naerys targaryen
1560,1131,nage,M,A,,nage,,,,nage
1561,1374,naggle,M,A,,naggle,,,,naggle
1562,2056,nail,M,A,,nail,,,,nail
1563,1969,narbert grandison,M,A,Ser,narbert,grandison,,,narbert grandison
1564,1612,narbo,M,A,,narbo,,,little narbo,narbo
1565,2235,ned,M,H,,ned,,,,ned
1566,2042,ned woods,M,A,,ned,woods,,noseless ned,ned woods
1567,579,nella,F,U,,nella,,,,nella
1568,191,nestor royce,M,A,Lord,nestor,royce,,,nestor royce
1569,2338,nettles,F,H,,nettles,,,netty,nettles
1570,507,nissa nissa,F,F,,nissa nissa,,,,nissa nissa
1571,1542,noho dimittis,M,A,,noho,dimittis,,,noho dimittis
1572,1285,norbert vance,M,A,Lord,norbert,vance,,,norbert vance
1573,1339,norjen,M,A,,norjen,,,,norjen
1574,767,norne goodbrother,M,A,Lord,norne,goodbrother,,,norne goodbrother
1575,1101,notch,M,A,,notch,,,,notch
1576,1983,nurse,M,D,,nurse,,,,nurse
1577,1477,nute,M,A,,nute,,,the barber,nute
1578,1278,nymella toland,F,A,Lady,nymella,toland,,,nymella toland
1579,407,nymeria,F,D,Queen,nymeria,,,,nymeria
1580,1269,nymeria sand,F,A,,nymeria,sand,,nym,nymeria sand
1581,2428,oakheart,M,H,Lord,?,oakheart,,before the dance,oakheart
1582,1268,obara sand,F,A,,obara,sand,,,obara sand
1583,1273,obella sand,F,A,,obella,sand,,,obella sand
1584,416,oberyn martell,M,D,Prince,oberyn,martell,,,oberyn martell
1585,1505,old crackbones,M,D,,?,,,old crackbones,old crackbones
1586,5,old nan,F,A,,?,,,old nan,old nan
1587,2104,old tattersalt,M,A,,?,,,old tattersalt,old tattersalt
1588,1294,olene blackbar,F,A,,olene,blackbar,tyrell,,olene blackbar
1589,381,olenna tyrell,F,A,Lady,olenna,tyrell,redwyne,queen of thorns,olenna tyrell
1590,911,ollo,M,D,,ollo,,,lophand,ollo
1591,1298,olymer tyrell,M,A,Ser,olymer,tyrell,,,olymer tyrell
1592,302,olyvar frey,M,U,,olyvar,frey,,,olyvar frey
1593,1356,olyvar martell,M,D,,olyvar,martell,,,olyvar martell
1594,1439,olyvar oakheart,M,A,Ser,olyvar,oakheart,,the green oak,olyvar oakheart
1595,1194,omer blackberry,M,A,,omer,blackberry,,,omer blackberry
1596,547,ondrew locke,M,A,Lord,ondrew,locke,,,ondrew locke
1597,1909,oppo,M,D,,oppo,,,,oppo
1598,1552,orbelo,M,A,,orbelo,,,,orbelo
1599,931,orell,M,D,,orell,,,,orell
1600,1465,orivel,M,D,Ser,orivel,,,the open-handed,orivel
1601,938,orland,M,A,,orland,,,of oldtown,orland
1602,1054,ormond,M,D,Ser,ormond,,,,ormond
1603,2196,ormond osgrey,M,H,Lord,ormond,osgrey,,,ormond osgrey
1604,1516,ormond yronwood,M,D,Lord,ormond,yronwood,,,ormond yronwood
1605,2340,ormund hightower,M,H,Lord,ormund,hightower,,,ormund hightower
1606,2041,ormund wylde,M,A,Ser,ormund,wylde,,,ormund wylde
1607,840,oro tendyris,M,A,,oro,tendyris,,,oro tendyris
1608,1884,orson stone,M,A,Ser,orson,stone,,,orson stone
1609,1312,orton merryweather,M,A,,orton,merryweather,,,orton merryweather
1610,346,orys baratheon,M,D,Lord,orys,baratheon,,,orys baratheon
1611,1582,osbert serry,M,A,Lord,osbert,serry,,,osbert serry
1612,654,osfryd kettleblack,M,A,,osfryd,kettleblack,,,osfryd kettleblack
1613,1915,osgood arryn,M,D,King,osgood,arryn,,the old falcon,osgood arryn
1614,207,osha,F,A,,osha,,,,osha
1615,882,osmund frey,M,A,,osmund,frey,,,osmund frey
1616,652,osmund kettleblack,M,A,Ser,osmund,kettleblack,,,osmund kettleblack
1617,653,osney kettleblack,M,A,,osney,kettleblack,,,osney kettleblack
1618,1039,oss,M,D,,oss,,,orphan oss,oss
1619,1433,ossifer plumm,M,D,,ossifer,plumm,,,ossifer plumm
1620,1648,ossy,M,A,,ossy,,,,ossy
1621,1186,oswell kettleblack,M,A,,oswell,kettleblack,,,oswell kettleblack
1622,221,oswell whent,M,D,Ser,oswell,whent,,,oswell whent
1623,1916,oswin arryn,M,D,King,oswin,arryn,,the talon,oswin arryn
1624,1034,oswyn,M,U,,oswyn,,,oswyn longneck the thrice-hanged,oswyn
1625,257,othell yarwyck,M,A,,othell,yarwyck,,,othell yarwyck
1626,2129,otho bracken,M,H,Ser,otho,bracken,,the brute of bracken,otho bracken
1627,262,othor,M,D,,othor,,,,othor
1628,588,otter gimpknee,M,A,,otter,gimpknee,,,otter gimpknee
1629,1149,otto hightower,M,D,Ser,otto,hightower,,,otto hightower
1630,527,ottyn wythers,M,D,Ser,ottyn,wythers,,,ottyn wythers
1631,1172,owen,M,A,,owen,,,the oaf,owen
1632,1548,owen,M,D,,owen,,,brother of meribald,owen
1633,2327,owen costayne,M,H,Lord,owen,costayne,,,owen costayne
1634,2392,owen fossoway,M,H,,owen,fossoway,,,owen fossoway
1635,1455,owen inchfield,M,A,Ser,owen,inchfield,,,owen inchfield
1636,1436,owen merryweather,M,A,Lord,owen,merryweather,,,owen merryweather
1637,1179,oznak zo pahl,M,D,,oznak,zo pahl,,,oznak zo pahl
